Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper
2022,Leeds United,Premier League,Illan Meslier,FRA,GK,21,2000,38,38,3384,37.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6b625ac2/Illan-Meslier,37.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,1377,1011,366,79,0,103,34,0,0,0,0,0,794,62,521,883,214,1,0,256,1008,4,46,11,2,2,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,2,40,5,0,0,0,0,0,0,0,0,2,2,1492,1327,1491,2,0,0,1133,2,2,100,2,0,790,3286,1666,0,0,0,3,1,724,723,99.9,0,38,3384,89,98.9,37.6,38,89,37,0,NA,0,1,39,79,-40,-1.06,-8.56,45.4,70,-24.6,-0.65,-4.71,0,0,9,0,0,0,0,0,0,161,0,0,NA,79,2.1,215,139,65.6,9,11,18,5,13.2,5,5,0,0,0,79,5,3,11,1,70.2,0.31,-7.8,-0.21,166,511,32.5,1090,256,35.3,32.9,287,43.9,38.9,245,21,8.6,37,0.98,14.7
2022,Leeds United,Premier League,Kalvin Phillips,ENG,MF,25,1995,20,18,1596,17.7,0,1,0,0,0,4,0,0,0.06,0.06,0,0.06,0.6,0.6,0.2,0.9,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/4f565d77/Kalvin-Phillips,17.7,0,15,3,20,0.85,0.17,0,0,23.9,1,0,0,0.04,-0.6,-0.6,944,898,46,32,0,140,46,7,4,3,0,1,601,132,211,102,791,30,6,1,769,2,18,34,12,23,1.3,17,3,0,1,0,2,4,0.23,3,1,0,0,0,0,65,43,27,33,5,18,48,37.5,30,504,149,29.6,163,261,80,42,10,0,32,34,99,30,1,1172,73,394,665,182,8,1129,8,13,61.5,10,0,705,3178,1191,27,12,2,10,18,744,710,95.4,17,20,1596,80,46.7,17.7,18,86,16,2,29,3,1.2,18,25,-7,-0.39,1.09,21.9,30.4,-8.4,-0.48,0.24,0,43,24,0,7,43,0,0,0,215,23,26,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leeds United,Premier League,Tyler Roberts,WAL,"MF,FW",22,1999,23,7,987,11,1,1,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,2.4,2.4,1.2,3.7,0.22,0.11,0.34,0.22,0.34,https://fbref.com/en/players/6c17e046/Tyler-Roberts,11,1,30,12,40,2.74,1.09,0.03,0.08,18.5,0,0,0,0.08,-1.4,-1.4,301,284,17,2,0,58,7,16,0,0,0,0,211,52,38,43,236,11,4,2,222,0,14,8,13,28,2.55,22,0,2,2,2,0,1,0.09,1,0,0,0,0,0,17,7,7,6,4,9,15,60,6,169,44,26,24,85,60,10,1,0,9,7,24,8,0,435,12,71,213,191,49,420,9,22,40.9,9,0,310,1778,815,43,18,8,21,13,450,300,66.7,79,23,987,43,28.9,11,7,84,4,16,25,4,0.83,9,26,-17,-1.55,-0.81,13.7,22.5,-8.8,-0.81,-0.28,0,19,25,3,16,7,0,0,0,63,10,26,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leeds United,Premier League,Rodrigo,ESP,"MF,FW",30,1991,31,27,2265,25.2,6,1,5,1,1,9,0,0.24,0.04,0.28,0.2,0.24,4.9,4.1,4.6,8.8,0.19,0.18,0.38,0.16,0.35,https://fbref.com/en/players/1fb1c435/Rodrigo,25.2,6,48,17,35.4,1.91,0.68,0.1,0.29,18,0,1,1,0.09,1.1,0.9,895,838,57,8,5,189,26,28,10,3,3,1,598,173,124,710,96,39,10,18,667,2,18,55,35,73,2.9,61,3,2,1,2,4,4,0.16,2,0,1,0,0,1,26,18,5,12,9,9,26,34.6,17,417,118,28.3,66,183,168,15,1,0,14,19,45,27,0,1177,33,177,633,450,79,1123,15,40,37.5,16,0,782,3884,1744,96,37,11,60,33,1206,867,71.9,191,31,2265,73,66.2,25.2,27,78,16,4,37,2,1.06,25,37,-12,-0.48,1.47,31.6,41.8,-10.2,-0.4,0.59,0,27,32,4,28,18,0,0,0,139,29,50,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leeds United,Premier League,Jamie Shackleton,ENG,"DF,MF",21,1999,14,7,709,7.9,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,0,0.2,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/8d03ca5a/Jamie-Shackleton,7.9,0,4,1,25,0.51,0.13,0,0,18.8,0,0,0,0.05,-0.2,-0.2,409,347,62,3,0,46,1,4,0,0,0,0,293,94,22,83,254,9,59,1,352,0,5,12,14,8,1.02,6,1,0,1,0,0,1,0.13,0,0,0,1,0,0,26,18,17,7,2,9,21,42.9,12,115,39,33.9,52,49,14,16,7,1,9,10,36,9,2,492,26,196,234,97,13,431,8,15,53.3,8,1,318,1585,834,28,7,2,4,6,318,284,89.3,14,14,709,51,20.7,7.9,7,75,3,7,26,14,0.86,9,14,-5,-0.63,0.43,11.1,13.3,-2.3,-0.29,0.4,0,14,7,0,4,18,0,0,0,68,6,13,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leeds United,Premier League,Pascal Struijk,NED,DF,21,1999,29,22,2055,22.8,1,0,1,0,0,6,1,0.04,0,0.04,0.04,0.04,1.3,1.3,0.3,1.6,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/f4d296e4/Pascal-Struijk,22.8,1,11,3,27.3,0.48,0.13,0.09,0.33,7.8,0,0,0,0.12,-0.3,-0.3,1213,1163,50,29,0,143,32,0,0,0,0,0,925,128,160,905,202,54,21,3,1059,3,19,30,17,19,0.83,13,0,0,2,1,3,2,0.09,0,0,0,1,0,1,68,35,42,22,4,28,50,56,22,387,140,36.2,202,158,27,57,27,0,30,63,131,82,3,1502,207,851,635,95,15,1453,4,6,66.7,4,0,855,4463,2309,34,4,0,5,11,953,911,95.6,11,29,2055,71,60.1,22.8,22,86,20,7,24,2,1,25,52,-27,-1.18,-0.52,27.5,39.4,-11.8,-0.52,0.22,0,29,10,1,0,35,0,0,0,230,47,36,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leeds United,Premier League,Crysencio Summerville,NED,"MF,FW",19,2001,6,0,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,0.18,0.03,0.21,0.18,0.21,https://fbref.com/en/players/df04eb4b/Crysencio-Summerville,1.4,0,2,0,0,1.38,0,0,NA,11.9,0,0,0,0.13,-0.3,-0.3,69,68,1,0,0,11,1,4,0,0,0,0,58,6,5,5,62,0,1,0,50,0,2,4,4,2,1.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,3,3,3,100,0,22,9,40.9,5,7,10,2,0,0,2,5,11,0,0,93,2,16,30,51,7,92,3,6,50,3,0,75,388,173,14,0,1,2,5,81,61,75.3,13,6,130,22,3.8,1.4,0,NA,0,6,22,19,0.83,3,1,2,1.38,2.45,3.5,1.5,2,1.35,2.04,0,1,2,0,4,4,0,0,0,16,1,5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Marc Albrighton,ENG,"FW,DF",31,1989,17,11,1132,12.6,1,2,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,0.5,0.5,1.7,2.2,0.04,0.13,0.18,0.04,0.18,https://fbref.com/en/players/b827d5b3/Marc-Albrighton,12.6,1,4,1,25,0.32,0.08,0.25,1,16.7,0,0,0,0.13,0.5,0.5,551,450,101,15,0,96,33,31,37,26,6,1,308,111,132,39,437,20,48,1,345,5,5,31,38,19,1.51,14,3,0,0,2,0,2,0.16,2,0,0,0,0,0,33,16,17,9,7,10,41,24.4,31,289,63,21.8,98,141,50,27,5,1,22,25,58,10,0,688,35,157,316,251,12,588,16,37,43.2,18,4,411,1733,810,32,12,2,14,12,510,402,78.8,31,17,1132,67,33.1,12.6,11,90,11,6,24,17,1.35,16,24,-8,-0.64,-1.07,12.8,26.5,-13.8,-1.09,-1.24,0,8,15,2,31,16,0,0,0,77,6,11,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Daniel Amartey,GHA,DF,26,1994,28,23,2123,23.6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.2,0,0.01,0.01,0,0.01,https://fbref.com/en/players/1a4ef233/Daniel-Amartey,23.6,0,2,1,50,0.08,0.04,0,0,32.1,0,0,0,0.02,0,0,1475,1447,28,21,0,137,23,0,0,0,0,0,1274,80,121,132,1259,55,6,3,1353,2,9,22,18,17,0.72,16,0,0,0,0,1,1,0.04,1,0,0,0,0,0,25,12,15,9,1,16,32,50,16,172,54,31.4,97,67,8,48,24,1,24,30,55,110,2,1702,269,912,821,61,6,1677,6,8,75,6,0,1176,5166,2940,60,19,0,4,2,1263,1236,97.9,1,28,2123,76,62.1,23.6,23,88,22,5,20,6,1.5,35,40,-5,-0.21,-0.77,28.2,38.6,-10.4,-0.44,-0.46,0,17,9,1,0,12,0,0,0,211,45,38,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Harvey Barnes,ENG,"FW,MF",23,1997,32,24,2101,23.3,6,10,6,0,0,2,0,0.26,0.43,0.69,0.26,0.69,6.8,6.8,4,10.8,0.29,0.17,0.46,0.29,0.46,https://fbref.com/en/players/3ea50f67/Harvey-Barnes,23.3,6,67,24,35.8,2.87,1.03,0.09,0.25,15.7,0,0,0,0.1,-0.8,-0.8,751,744,7,0,3,172,14,40,0,0,0,0,533,111,107,82,614,26,5,4,557,2,12,38,33,57,2.44,45,0,8,2,2,0,13,0.56,11,0,0,2,0,0,31,13,9,12,10,5,25,20,20,295,89,30.2,73,118,104,26,1,0,25,10,41,6,0,1066,16,128,428,615,142,1059,31,81,38.3,37,6,829,5235,3549,198,58,43,54,49,1151,839,72.9,157,32,2101,66,61.4,23.3,24,79,13,8,25,3,1.34,38,30,8,0.34,0.68,33.1,34.5,-1.4,-0.06,0.54,0,22,27,10,40,13,0,0,0,131,25,48,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Ryan Bertrand,ENG,DF,31,1989,4,4,337,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0,0.08,0.08,0,0.08,https://fbref.com/en/players/01226327/Ryan-Bertrand,3.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,191,143,48,4,0,24,6,1,10,4,4,1,115,48,28,136,11,9,34,0,154,0,4,6,8,2,0.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,7,1,4,5,80,1,75,25,33.3,40,24,11,11,3,0,8,3,12,7,0,228,18,71,113,55,4,182,0,1,0,1,1,122,544,216,11,3,1,4,5,148,128,86.5,2,4,337,84,9.9,3.7,4,84,3,0,NA,5,0.5,5,7,-2,-0.53,-0.68,6.2,6.3,-0.1,-0.01,0.28,0,5,1,0,1,4,0,0,0,17,3,5,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Lewis Brunt,ENG,MF,20,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a2081c6b/Lewis-Brunt,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,21,21,0,0,0,3,1,0,0,0,0,0,19,1,1,3,18,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,0,0,0,3,2,1,0,0,1,0,0,0,0,25,0,0,19,6,1,25,0,0,NA,0,0,19,71,39,4,0,0,1,2,23,22,95.7,1,1,24,24,0.7,0.3,0,NA,0,1,24,4,0,1,1,0,0,-0.08,0.1,0.2,-0.1,-0.3,-0.03,0,0,0,0,0,0,0,0,0,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Timothy Castagne,BEL,DF,25,1995,27,22,2127,23.6,1,0,1,0,0,1,0,0.04,0,0.04,0.04,0.04,0.8,0.8,1.3,2.1,0.03,0.05,0.09,0.03,0.09,https://fbref.com/en/players/197640fd/Timothy-Castagne,23.6,1,7,3,42.9,0.3,0.13,0.14,0.33,14.5,0,0,0,0.11,0.2,0.2,1292,1095,197,8,1,192,12,27,2,1,1,0,817,250,225,135,861,82,187,4,1068,2,17,41,33,25,1.06,21,3,0,0,1,0,1,0.04,0,0,0,0,1,0,66,29,33,26,7,23,44,52.3,21,349,108,30.9,150,152,47,53,8,0,45,38,104,65,2,1565,106,568,755,324,23,1370,13,19,68.4,13,0,867,3430,1764,76,27,2,27,18,1044,932,89.3,56,27,2127,79,62.2,23.6,22,88,20,5,39,2,1.52,42,30,12,0.51,1.13,33.7,35.7,-2,-0.09,0.48,0,18,13,1,27,29,0,0,0,181,44,32,57.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Hamza Choudhury,ENG,"DF,MF",23,1997,6,4,285,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/7d2d3329/Hamza-Choudhury,3.2,0,1,0,0,0.32,0,0,NA,12.8,0,0,0,0.02,0,0,158,146,12,3,0,38,1,0,0,0,0,0,111,21,26,8,120,11,8,0,129,0,8,3,3,1,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,3,5,0,2,5,40,3,42,6,14.3,15,24,3,5,0,0,5,16,24,12,0,207,18,98,111,6,1,196,1,3,33.3,2,0,111,317,98,1,0,0,2,3,134,122,91,0,6,285,48,8.3,3.2,4,66,1,2,11,25,1.33,4,4,0,0,-0.09,4.1,9,-5,-1.57,-1.42,0,6,7,0,0,2,0,0,0,24,14,1,93.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Patson Daka,ZAM,FW,22,1998,23,13,1159,12.9,5,3,5,0,0,2,0,0.39,0.23,0.62,0.39,0.62,4.7,4.7,1.8,6.5,0.36,0.14,0.51,0.36,0.51,https://fbref.com/en/players/ca45605e/Patson-Daka,12.9,5,26,15,57.7,2.02,1.16,0.19,0.33,15.4,0,0,0,0.18,0.3,0.3,223,201,22,0,1,69,0,4,0,0,0,0,164,37,22,50,146,6,1,3,172,0,2,14,9,24,1.86,21,0,0,1,1,1,7,0.54,5,0,0,1,0,1,17,11,4,9,4,1,13,7.7,12,233,77,33,19,100,114,11,0,0,11,3,20,8,0,382,10,36,184,174,58,360,3,18,16.7,6,0,210,647,345,21,6,4,38,23,523,250,47.8,72,23,1159,50,33.9,12.9,13,76,2,10,17,13,1.17,20,20,0,0,-0.12,19.6,17.1,2.5,0.2,0.7,0,20,16,7,4,11,0,0,0,58,22,49,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Kiernan Dewsbury Hall,ENG,MF,22,1998,28,23,2105,23.4,1,3,1,0,0,4,0,0.04,0.13,0.17,0.04,0.17,1.3,1.3,3,4.3,0.06,0.13,0.18,0.06,0.18,https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall,23.4,1,21,3,14.3,0.9,0.13,0.05,0.33,20.7,1,0,0,0.06,-0.3,-0.3,1220,1172,48,13,0,251,39,50,25,20,0,0,934,126,160,1026,126,41,9,2,941,6,23,52,40,66,2.82,49,3,4,3,5,2,6,0.26,5,1,0,0,0,0,40,25,24,12,4,13,35,37.1,22,468,113,24.1,155,183,130,46,8,0,38,27,67,28,1,1509,48,330,792,510,43,1464,26,45,57.8,29,1,1061,6527,3689,144,55,6,39,50,1234,1083,87.8,95,28,2105,75,61.5,23.4,23,88,19,5,17,8,1.46,37,27,10,0.43,0.91,30.4,35.5,-5.1,-0.22,0.13,0,28,41,0,50,25,0,0,0,210,23,26,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Jonny Evans,NIR,DF,33,1988,18,16,1348,15,1,1,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,0.7,0.7,0.6,1.3,0.05,0.04,0.09,0.05,0.09,https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,15,1,3,2,66.7,0.2,0.13,0.33,0.5,5.7,0,0,0,0.25,0.3,0.3,976,936,40,32,1,129,14,3,0,0,0,0,692,72,212,338,543,50,8,2,812,2,22,20,7,8,0.53,7,1,0,0,0,0,2,0.13,1,1,0,0,0,0,27,18,18,7,2,16,28,57.1,12,123,49,39.8,77,41,5,22,13,0,9,31,58,61,0,1106,181,631,487,40,11,1070,1,2,50,1,0,684,3133,1564,34,4,0,3,1,739,721,97.6,2,18,1348,75,39.4,15,16,81,12,2,29,2,1.61,27,23,4,0.27,0.31,22.9,22.5,0.4,0.03,0.48,0,16,12,0,3,18,0,0,0,180,53,18,74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Wesley Fofana,FRA,DF,20,2000,7,7,630,7,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0,0.3,0.03,0,0.04,0.03,0.04,https://fbref.com/en/players/132a82f1/Wesley-Fofana,7,0,3,1,33.3,0.43,0.14,0,0,8,0,0,0,0.08,-0.2,-0.2,504,494,10,8,0,57,4,0,0,0,0,0,420,28,56,47,417,21,2,0,452,0,8,9,4,4,0.57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,1,0,7,9,77.8,2,56,22,39.3,38,18,0,6,2,0,4,16,26,28,1,569,75,310,284,17,5,559,2,2,100,2,0,413,2837,1641,35,5,0,1,4,425,419,98.6,1,7,630,90,18.4,7,7,90,7,0,NA,2,1.43,13,7,6,0.86,0.95,8.6,9.1,-0.5,-0.06,0.25,0,9,8,0,0,5,0,0,0,76,23,12,65.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,Kelechi Iheanacho,NGA,FW,24,1996,26,13,1264,14,4,5,4,0,0,1,0,0.28,0.36,0.64,0.28,0.64,3.4,3.4,2.7,6.1,0.25,0.19,0.44,0.25,0.44,https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho,14,4,31,11,35.5,2.21,0.78,0.13,0.36,17.1,0,0,0,0.11,0.6,0.6,352,334,18,1,4,100,8,10,1,1,0,0,276,40,36,313,18,5,4,2,271,2,12,14,18,36,2.56,28,1,2,2,1,2,8,0.57,5,0,0,1,0,2,15,9,2,9,4,4,12,33.3,8,244,65,26.6,17,111,116,16,1,0,15,4,19,10,0,540,10,48,257,268,61,522,15,32,46.9,16,2,395,1774,912,50,16,11,45,30,720,397,55.1,102,26,1264,49,37,14,13,76,4,13,21,9,1.12,18,25,-7,-0.5,-0.92,15.6,23.5,-7.9,-0.56,-0.47,0,26,12,7,10,9,0,0,0,61,15,46,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leicester City,Premier League,James Justin,ENG,DF,23,1998,13,11,998,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1,1.6,0.06,0.09,0.14,0.06,0.14,https://fbref.com/en/players/fb614c44/James-Justin,11.1,0,5,1,20,0.45,0.09,0,0,10.6,0,0,0,0.13,-0.6,-0.6,653,545,108,7,0,92,11,11,0,0,0,0,416,131,106,120,393,32,101,0,524,2,10,21,22,16,1.44,15,0,0,0,1,0,1,0.09,1,0,0,0,0,0,31,21,14,12,5,9,18,50,9,181,52,28.7,86,72,23,28,5,0,23,27,58,33,0,801,45,288,354,204,16,698,4,12,33.3,5,1,447,1777,1034,40,14,4,3,14,515,470,91.3,27,13,998,77,29.2,11.1,11,85,10,2,34,2,1.46,20,13,7,0.63,0.78,14.3,15.6,-1.2,-0.11,0.22,0,8,14,1,11,21,0,0,0,97,17,17,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
